Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"AutofillPopupControllerImpl::HandleKeyPressEvent",,,,0,30,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,0,30,2,26,5,0,0,9,9,15,24,0,0,24,9,2,10,1,36,,,,,0,,1,0,,0.17,,,,
Public Function,"AutofillPopupControllerImpl::HasSuggestions",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,1,5,0,0,0,2,1,1,1,0,0,1,1,1,5,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::Hide",,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,2,8,1,6,0,0,0,5,4,4,6,0,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::InvalidateRow",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,0,0,3,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::IsRTL",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::IsWarning",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::LineFromY",,,,3,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,3,9,3,6,1,0,0,4,3,6,8,2,0,6,3,3,3,3,3,,,,,3,,2,3,,0.11,,,,
Public Function,"AutofillPopupControllerImpl::RemoveSelectedLine",,,,7,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,7,23,1,20,1,0,0,13,4,15,18,0,0,18,4,4,4,3,3,,,,,2,,1,2,,0.04,,,,
Public Const Function,"AutofillPopupControllerImpl::RowWidthWithoutText",,,,5,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,5,13,4,10,3,0,0,6,4,7,9,2,0,7,3,3,3,1,0,,,,,0,,1,0,,0.23,,,,
Public Function,"AutofillPopupControllerImpl::SelectNextLine",,,,3,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,3,10,2,7,1,0,0,4,4,4,6,1,0,5,3,3,4,1,0,,,,,0,,1,0,,0.10,,,,
Public Function,"AutofillPopupControllerImpl::SelectPreviousLine",,,,3,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,3,10,2,7,1,0,0,4,4,4,6,1,0,5,3,3,4,1,0,,,,,0,,1,0,,0.10,,,,
Public Function,"AutofillPopupControllerImpl::SelectionCleared",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::SetPopupBounds",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::SetSelectedLine",,,,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,4,16,1,13,0,0,0,4,9,6,10,0,0,10,5,5,6,1,2,,,,,0,,1,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::SetSelectionAtPoint",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::SetValues",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,11,5,5,0,0,0,0,1,5,5,0,0,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::Show",,,,11,41,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,60,11,39,13,30,8,0,2,16,9,21,25,8,0,17,5,5,5,5,4,,,,,4,,2,4,,0.21,,,,
Public Function,"AutofillPopupControllerImpl::ShowView",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::UpdateBoundsAndRedrawPopup",,,,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,1,4,1,2,4,0,2,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,1.00,,,,
Public Function,"AutofillPopupControllerImpl::UpdateDataListValues",,,,8,36,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,51,8,36,3,28,7,0,0,10,12,20,25,0,0,25,6,6,9,1,2,,,,,0,,2,0,,0.19,,,,
Public Function,"AutofillPopupControllerImpl::UpdatePopupBounds",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,6,3,4,0,0,0,3,1,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::ViewDestroyed",,,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,4,1,2,1,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.25,,,,
Public Function,"AutofillPopupControllerImpl::container_view",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::element_bounds",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::icons",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::identifiers",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::names",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::popup_bounds",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::selected_line",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::set_hide_on_outside_click",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::subtext_font_list",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"AutofillPopupControllerImpl::subtexts",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::web_contents",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupControllerImpl::~AutofillPopupControllerImpl",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupView::Create",,,,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,2,9,5,6,2,0,0,4,2,3,4,1,0,3,2,2,2,1,1,,,,,0,,1,0,,0.22,,,,
Public Function,"AutofillPopupView::Create",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"AutofillPopupViewCocoa",,,,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,4,1,2,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.25,,,,
Public Function,"AutofillPopupViewGtk::AutofillPopupViewGtk",,,,3,25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,30,3,25,6,20,2,0,0,13,1,11,11,1,0,10,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
Public Function,"AutofillPopupViewGtk::DrawAutofillEntry",,,,12,61,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,79,12,61,24,54,6,0,0,31,8,30,33,10,0,23,9,9,9,1,0,,,,,0,,1,0,,0.10,,,,
Public Function,"AutofillPopupViewGtk::DrawSeparator",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,2,7,0,0,0,8,1,5,5,0,0,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewGtk::HandleButtonRelease",,,,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,1,8,2,5,1,0,0,4,2,4,5,0,0,5,2,2,2,1,1,,,,,0,,1,0,,0.13,,,,
Public Function,"AutofillPopupViewGtk::HandleConfigure",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewGtk::HandleExpose",,,,6,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,6,22,6,17,2,0,0,17,5,16,19,4,0,15,4,4,4,3,2,,,,,2,,2,1,,0.09,,,,
Public Function,"AutofillPopupViewGtk::HandleLeave",,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,5,2,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewGtk::HandleMotion",,,,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,5,2,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewGtk::Hide",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewGtk::InvalidateRow",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,3,3,0,0,0,4,1,3,3,2,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewGtk::SetLayoutText",,,,5,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,24,5,17,7,13,4,0,0,13,1,9,9,2,0,7,1,1,1,1,0,,,,,0,,0,0,,0.24,,,,
Public Function,"AutofillPopupViewGtk::SetUpLayout",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewGtk::Show",,,,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,2,7,3,5,0,0,0,5,1,4,4,1,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewGtk::UpdateBoundsAndRedrawPopup",,,,1,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,1,12,3,10,0,0,0,11,2,5,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"AutofillPopupViewGtk::~AutofillPopupViewGtk",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewViews::AutofillPopupViewViews",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewViews::DrawAutofillEntry",,,,9,47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,59,9,47,18,42,3,0,0,22,8,18,21,10,0,11,9,9,9,1,0,,,,,0,,1,0,,0.06,,,,
Public Function,"AutofillPopupViewViews::Hide",,,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,4,1,2,1,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.25,,,,
Public Function,"AutofillPopupViewViews::InvalidateRow",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewViews::OnPaint",,,,3,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,3,14,3,10,0,0,0,8,4,8,11,2,0,9,4,4,4,1,2,,,,,0,,2,0,,0.00,,,,
Public Function,"AutofillPopupViewViews::Show",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewViews::UpdateBoundsAndRedrawPopup",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"AutofillPopupViewViews::~AutofillPopupViewViews",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Base::Base",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Base::Base",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,5,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Base::Call",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Base::Call",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Base::CallSync",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,3,3,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Base::CallSync",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,3,3,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Base::~Base",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"BrowserViewLayout::BrowserViewLayout",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"BrowserViewLayout::BrowserViewLayout",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"BrowserViewLayout::GetPreferredHeightForWidth",,,,4,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,4,12,4,10,0,0,0,6,5,6,9,2,0,7,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Public Const Function,"BrowserViewLayout::GetPreferredSize",,,,3,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,3,11,2,8,0,0,0,8,5,6,9,1,0,8,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"BrowserViewLayout::Layout",,,,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,4,16,3,12,0,0,0,8,5,9,12,2,0,10,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"BrowserViewLayout::~BrowserViewLayout",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"CallDoomAllEntries",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,5,1,3,0,0,0,3,2,2,3,0,0,3,2,2,3,1,0,,,,,0,,1,0,,0.00,,,,
Function,"CanHandleAccelerators",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"CanMaximize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"CanResize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"CancelDesktopNotification",,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Function,"CapturePageHelper::CapturePageHelper",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,3,0,0,0,0,2,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"CapturePageHelper::CopyFromBackingStoreComplete",,,,1,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,1,9,3,4,2,0,0,3,2,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.22,,,,
Public Function,"CapturePageHelper::Create",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"CapturePageHelper::Create",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"CapturePageHelper::OnMessageReceived",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,2,6,0,0,0,5,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"CapturePageHelper::OnSnapshot",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"CapturePageHelper::SendResultFromBitmap",,,,4,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,4,33,7,24,1,0,0,12,6,14,18,5,0,13,4,3,4,1,4,,,,,0,,1,0,,0.03,,,,
Public Function,"CapturePageHelper::StartCapturePage",,,,3,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,26,3,23,4,19,1,0,0,11,6,10,13,2,0,11,4,4,4,1,3,,,,,0,,1,0,,0.04,,,,
Public Function,"CapturePageHelper::~CapturePageHelper",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ChromeBreakpadClient::ChromeBreakpadClient",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ChromeBreakpadClient::EnableBreakpadForProcess",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,8,2,5,0,0,0,1,1,1,1,0,0,1,1,1,5,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ChromeBreakpadClient::GetCollectStatsConsent",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ChromeBreakpadClient::GetCrashDumpLocation",,,,1,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,1,10,4,6,2,0,0,7,2,5,6,2,0,4,2,2,2,1,0,,,,,0,,1,0,,0.20,,,,
Public Function,"ChromeBreakpadClient::IsRunningUnattended",,,,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,3,1,1,2,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.67,,,,
Public Function,"ChromeBreakpadClient::RegisterCrashKeys",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ChromeBreakpadClient::SetBreakpadClientIdFromGUID",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ChromeBreakpadClient::~ChromeBreakpadClient",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ChromeEventProcessingWindow",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,2,2,0,0,0,1,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ClearHttpDiskCacheOfContext",,,,2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,2,12,9,6,3,0,0,7,2,5,7,4,0,3,2,2,2,1,0,,,,,0,,1,0,,0.25,,,,
Function,"ClearHttpDiskCacheOnIoThread",,,,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,8,5,2,0,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"ClearOnExitPolicy",0,5,0,8,33,6,1,1,2,1,5,0,5,0,1,4,0,,0,0,,,,,5,1,1,0,0,5,5,0,0,1,0,4,,47,8,33,21,8,6,0,0,,,,14,10,0,4,,,,,,4,4,4,1,,1,,,100,0.18,7,7,8,4
Public Function,"ClearOnExitPolicy::ClearOnExitPolicy",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ClearOnExitPolicy::HasClearOnExitOrigins",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,0,0,3,1,1,1,0,0,1,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ClearOnExitPolicy::ShouldClearOriginOnExit",,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,2,10,6,6,0,0,0,4,2,5,6,3,0,3,4,4,4,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"ClearOnExitPolicy::~ClearOnExitPolicy",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Clipboard::Call",,,,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,14,3,9,0,0,0,4,3,6,8,1,0,7,3,3,3,1,2,,,,,0,,1,0,,0.00,,,,
Public Function,"Clipboard::CallSync",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,10,3,5,0,0,0,3,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
